"dataset1","dataset2","distance"
volcanoes-a1,diggle_table_a2,5.465721466596739
volcanoes-a1,ecoli,5.29206509195528
volcanoes-a1,energy-efficiency,7.281882590190456
volcanoes-a1,eye_movements,9.724676615061483
volcanoes-a1,fabert,9.400011832772787
volcanoes-a1,fars,9.581832665724525
volcanoes-a1,fashion-mnist,9.257205527461672
volcanoes-a1,gas-drift-different-concentrations,6.918033268288783
volcanoes-a1,gas-drift,6.869033408345187
volcanoes-a1,gina_prior2,9.662339758618039
volcanoes-a1,glass,4.862829110794184
volcanoes-a1,har,8.231383259190531
volcanoes-a1,hayes-roth,4.833531194560516
volcanoes-a1,heart-long-beach,5.722335057932089
volcanoes-a1,heart-switzerland,5.385857438604364
volcanoes-a1,helena,9.539776029493938
volcanoes-a1,indian_pines,8.058426636870855
volcanoes-a1,iris,5.883507839454209
volcanoes-a1,jannis,9.53477581574923
volcanoes-a1,japanesevowels,5.995171220749798
volcanoes-a1,jungle_chess_2pcs_endgame_panther_elephant,5.485530857492607
volcanoes-a1,jungle_chess_2pcs_raw_endgame_complete,8.061800763637143
volcanoes-a1,leaf,6.561652508513937
volcanoes-a1,led-display-domain-7digit,7.13015329909622
volcanoes-a1,mfeat-factors,4.316964900015405
volcanoes-a1,mfeat-fourier,4.22002770287641
volcanoes-a1,mfeat-karhunen,4.100617432773061
volcanoes-a1,mfeat-morphological,5.624702682592101
volcanoes-a1,mfeat-pixel,5.153303400059702
volcanoes-a1,microaggregation2,9.23154788565105
volcanoes-a1,nursery,6.992056316861554
volcanoes-a1,page-blocks,6.9394992684546954
volcanoes-a1,pokerhand,9.538597028463203
volcanoes-a1,popularkids,5.201420217359664
volcanoes-a1,prnn_fglass,4.862829110794192
volcanoes-a1,prnn_viruses,5.077741957737838
volcanoes-a1,rmftsa_sleepdata,4.3789208947548275
volcanoes-a1,robot-failures-lp1,5.62921296377537
volcanoes-a1,robot-failures-lp5,5.972602262784087
volcanoes-a1,satimage,7.950981886206557
volcanoes-a1,seeds,5.493045747743192
volcanoes-a1,segment,5.895627428944802
volcanoes-a1,seismic-bumps,5.493045747743192
volcanoes-a1,semeion,6.15097858967256
volcanoes-a1,shuttle,9.538176711624539
volcanoes-a1,spectrometer,5.693924164296211
volcanoes-a1,steel-plates-fault,5.267796489026969
volcanoes-a1,synthetic_control,6.474249588927961
volcanoes-a1,tae,4.603592563544679
volcanoes-a1,tamilnadu-electricity,9.81044604664994
volcanoes-a1,teachingassistant,6.138654771871747
volcanoes-a1,thyroid-allbp,5.79938970570931
volcanoes-a1,thyroid-allhyper,5.79938970570931
volcanoes-a1,user-knowledge,5.6190642911404085
volcanoes-a1,vehicle,5.562458282091862
volcanoes-a1,vertebra-column,5.99360648280912
volcanoes-a1,volcanoes-a1,0.0
volcanoes-a1,volcanoes-a3,3.4186809142164916
volcanoes-a1,volcanoes-a4,2.7632704826667482
volcanoes-a1,volcanoes-d1,9.537547626121215
volcanoes-a1,wall-robot-navigation,5.340255785486772
volcanoes-a1,waveform-5000,7.461599462518781
volcanoes-a1,wine-quality-white,7.070505700272216
volcanoes-a1,wine,4.875783463978185
volcanoes-a1,zoo,7.115630056565286
volcanoes-a3,abalone,5.63242901736285
volcanoes-a3,artificial-characters,8.882115628771135
volcanoes-a3,balance-scale,3.8839861055773675
volcanoes-a3,breast-tissue,4.246754177218199
volcanoes-a3,car,4.159026984185543
volcanoes-a3,cardiotocography,4.7389918198779135
volcanoes-a3,cmc,5.471184871694863
volcanoes-a3,cnae-9,7.677283695857756
volcanoes-a3,collins,7.224123643233314
volcanoes-a3,covertype,9.374960938650801
volcanoes-a3,desharnais,5.227128053435676
volcanoes-a3,diggle_table_a2,5.821657774681817
volcanoes-a3,ecoli,4.907819134914937
volcanoes-a3,energy-efficiency,7.104147130491436
volcanoes-a3,eye_movements,9.109402970308604
volcanoes-a3,fabert,9.362036867966937
volcanoes-a3,fars,9.391310986484644
volcanoes-a3,fashion-mnist,9.257880234987729
volcanoes-a3,gas-drift-different-concentrations,6.960014250935368
volcanoes-a3,gas-drift,6.7232102899178265
volcanoes-a3,gina_prior2,8.11682780988659
volcanoes-a3,glass,4.12926233348751
volcanoes-a3,har,8.311415920125796
volcanoes-a3,hayes-roth,3.799154671965589
volcanoes-a3,heart-long-beach,5.924380936347423
volcanoes-a3,heart-switzerland,5.8162040805343365
volcanoes-a3,helena,9.38629563246033
volcanoes-a3,indian_pines,8.179267092638867
volcanoes-a3,iris,6.119935288051715
volcanoes-a3,jannis,9.3634582672256
volcanoes-a3,japanesevowels,4.6730882548412485
volcanoes-a3,jungle_chess_2pcs_endgame_panther_elephant,5.079805314074357
volcanoes-a3,jungle_chess_2pcs_raw_endgame_complete,8.969283692948457
volcanoes-a3,leaf,7.055641259598123
volcanoes-a3,led-display-domain-7digit,7.129700991062823
volcanoes-a3,mfeat-factors,3.6775182406836824
volcanoes-a3,mfeat-fourier,3.422815660114421
volcanoes-a3,mfeat-karhunen,3.3242635931371014
volcanoes-a3,mfeat-morphological,5.034108292030992
volcanoes-a3,mfeat-pixel,6.2185522866679355
volcanoes-a3,microaggregation2,8.615727644554882
volcanoes-a3,nursery,7.403346657500497
volcanoes-a3,page-blocks,6.580112976756104
volcanoes-a3,pokerhand,9.37605391668853
volcanoes-a3,popularkids,4.873902567035171
volcanoes-a3,prnn_fglass,4.129262333487541
volcanoes-a3,prnn_viruses,4.416413161249287
volcanoes-a3,rmftsa_sleepdata,3.9246133187620096
volcanoes-a3,robot-failures-lp1,5.129715125441003
volcanoes-a3,robot-failures-lp5,5.8187246849981955
volcanoes-a3,satimage,7.674736293434661
volcanoes-a3,seeds,4.87509424913976
volcanoes-a3,segment,5.381476474728222
volcanoes-a3,seismic-bumps,4.87509424913976
volcanoes-a3,semeion,5.326232521099926
volcanoes-a3,shuttle,9.377904441517162
volcanoes-a3,spectrometer,5.64341738207173
volcanoes-a3,steel-plates-fault,4.687944529744177
volcanoes-a3,synthetic_control,6.835913052797555
volcanoes-a3,tae,5.195346222866933
volcanoes-a3,tamilnadu-electricity,8.910578594748888
volcanoes-a3,teachingassistant,5.993401037460631
volcanoes-a3,thyroid-allbp,4.523214083301409
volcanoes-a3,thyroid-allhyper,4.523214083301409
volcanoes-a3,user-knowledge,4.755968301596995
volcanoes-a3,vehicle,5.191068744893744
volcanoes-a3,vertebra-column,5.53071261659282
volcanoes-a3,volcanoes-a1,3.4186809142164916
volcanoes-a3,volcanoes-a3,0.0
volcanoes-a3,volcanoes-a4,1.2284237499384092
volcanoes-a3,volcanoes-d1,9.374966815046538
volcanoes-a3,wall-robot-navigation,4.890946287071126
volcanoes-a3,waveform-5000,7.836056480051975
volcanoes-a3,wine-quality-white,7.667585431738037
volcanoes-a3,wine,3.435607130589741
volcanoes-a3,zoo,7.412635001126165
volcanoes-a4,abalone,5.241838325369742
volcanoes-a4,artificial-characters,8.861005456826938
volcanoes-a4,balance-scale,3.3113481672823575
volcanoes-a4,breast-tissue,3.783664824546689
volcanoes-a4,car,3.3348851736783875
volcanoes-a4,cardiotocography,4.8326635145758265
volcanoes-a4,cmc,4.974354270022224
volcanoes-a4,cnae-9,7.655976258267505
volcanoes-a4,collins,6.986387592511742
volcanoes-a4,covertype,9.163811651698646
volcanoes-a4,desharnais,4.4420259181374355
volcanoes-a4,diggle_table_a2,4.986854842962564
volcanoes-a4,ecoli,4.6915344602963875
volcanoes-a4,energy-efficiency,6.751905349132843
volcanoes-a4,eye_movements,9.007886719158021
volcanoes-a4,fabert,9.11768737930231
volcanoes-a4,fars,9.185343835318955
volcanoes-a4,fashion-mnist,9.030580714239944
volcanoes-a4,gas-drift-different-concentrations,6.578661396375313
volcanoes-a4,gas-drift,6.4363466065853325
volcanoes-a4,gina_prior2,8.098623229258601
volcanoes-a4,glass,3.7026845426919603
volcanoes-a4,har,7.673801980298938
volcanoes-a4,hayes-roth,3.4637053022065447
volcanoes-a4,heart-long-beach,5.431047519354978
volcanoes-a4,heart-switzerland,5.191161071904021
volcanoes-a4,helena,9.168954295516679
volcanoes-a4,indian_pines,8.13519293778904
volcanoes-a4,iris,5.527781689532829
volcanoes-a4,jannis,9.15822679909202
volcanoes-a4,japanesevowels,4.635650288902102
volcanoes-a4,jungle_chess_2pcs_endgame_panther_elephant,5.013990106294653
volcanoes-a4,jungle_chess_2pcs_raw_endgame_complete,8.593193306114413
volcanoes-a4,leaf,6.51864885983962
volcanoes-a4,led-display-domain-7digit,6.72886516500984
volcanoes-a4,mfeat-factors,3.1838150593230883
volcanoes-a4,mfeat-fourier,2.7627357184225403
volcanoes-a4,mfeat-karhunen,2.577684588954357
volcanoes-a4,mfeat-morphological,4.580722742532016
volcanoes-a4,mfeat-pixel,5.55585584887492
volcanoes-a4,microaggregation2,8.31857045476776
volcanoes-a4,nursery,6.857077962808384
volcanoes-a4,page-blocks,6.073875159362048
volcanoes-a4,pokerhand,9.164178535276868
volcanoes-a4,popularkids,4.415835329139571
volcanoes-a4,prnn_fglass,3.7026845426919857
volcanoes-a4,prnn_viruses,4.328604457216769
volcanoes-a4,rmftsa_sleepdata,3.3720550554770394
volcanoes-a4,robot-failures-lp1,4.670810752001854
volcanoes-a4,robot-failures-lp5,5.295476388153881
volcanoes-a4,satimage,7.4690707052320775
volcanoes-a4,seeds,4.672261217616903
volcanoes-a4,segment,5.1629061831771486
volcanoes-a4,seismic-bumps,4.672261217616903
volcanoes-a4,semeion,5.024520737989591
volcanoes-a4,shuttle,9.165184183371398
volcanoes-a4,spectrometer,5.358586004911325
volcanoes-a4,steel-plates-fault,4.418767972421961
volcanoes-a4,synthetic_control,6.251571193692118
volcanoes-a4,tae,4.310637020791566
volcanoes-a4,tamilnadu-electricity,8.867325476521426
volcanoes-a4,teachingassistant,5.604977375910983
volcanoes-a4,thyroid-allbp,4.4095260274786
volcanoes-a4,thyroid-allhyper,4.4095260274786
volcanoes-a4,user-knowledge,4.723364256988245
volcanoes-a4,vehicle,4.7780468490300505
volcanoes-a4,vertebra-column,5.165875183967129
volcanoes-a4,volcanoes-a1,2.7632704826667482
volcanoes-a4,volcanoes-a3,1.2284237499384092
volcanoes-a4,volcanoes-a4,0.0
volcanoes-a4,volcanoes-d1,9.16381446793066
volcanoes-a4,wall-robot-navigation,4.377552295781987
volcanoes-a4,waveform-5000,7.570942406499674
volcanoes-a4,wine-quality-white,7.2473897627601165
volcanoes-a4,wine,3.383639797847694
volcanoes-a4,zoo,6.817050225295155
volcanoes-d1,abalone,9.776984137346016
volcanoes-d1,artificial-characters,12.10109156298735
volcanoes-d1,balance-scale,9.113122590081332
volcanoes-d1,breast-tissue,9.142936411909702
volcanoes-d1,car,9.370281862991982
volcanoes-d1,cardiotocography,9.657758667823536
volcanoes-d1,cmc,9.62745382024416
volcanoes-d1,cnae-9,10.979603826513817
volcanoes-d1,collins,10.87012041577253
volcanoes-d1,covertype,12.247448776381216
volcanoes-d1,desharnais,9.191800670193222
volcanoes-d1,diggle_table_a2,9.558182417461293
volcanoes-d1,ecoli,9.63045735155862
volcanoes-d1,energy-efficiency,10.982821057834656
volcanoes-d1,eye_movements,11.889480422461812
volcanoes-d1,fabert,12.176108887957945
volcanoes-d1,fars,12.208008905872783
volcanoes-d1,fashion-mnist,12.226379735093255
volcanoes-d1,gas-drift-different-concentrations,10.355141567981466
volcanoes-d1,gas-drift,10.423268562508746
volcanoes-d1,gina_prior2,11.30060827634413
volcanoes-d1,glass,9.073500694198948
volcanoes-d1,har,11.189916944868369
volcanoes-d1,hayes-roth,9.306022649424241
volcanoes-d1,heart-long-beach,9.544607462891182
volcanoes-d1,heart-switzerland,9.336199889088585
volcanoes-d1,helena,12.247183834919106
volcanoes-d1,indian_pines,11.537275778709578
volcanoes-d1,iris,9.972638441028781
volcanoes-d1,jannis,12.247205931390742
volcanoes-d1,japanesevowels,9.936731057616662
volcanoes-d1,jungle_chess_2pcs_endgame_panther_elephant,9.770494567089136
volcanoes-d1,jungle_chess_2pcs_raw_endgame_complete,11.93226334956332
volcanoes-d1,leaf,10.475331940484432
volcanoes-d1,led-display-domain-7digit,10.206202356896354
volcanoes-d1,mfeat-factors,9.31641544942812
volcanoes-d1,mfeat-fourier,9.03293690824007
volcanoes-d1,mfeat-karhunen,9.17211949015931
volcanoes-d1,mfeat-morphological,9.483331740037178
volcanoes-d1,mfeat-pixel,9.73033574741971
volcanoes-d1,microaggregation2,11.50364318657823
volcanoes-d1,nursery,10.621445388820396
volcanoes-d1,page-blocks,10.21473769221219
volcanoes-d1,pokerhand,12.247430102174771
volcanoes-d1,popularkids,9.181133054173376
volcanoes-d1,prnn_fglass,9.073500694198946
volcanoes-d1,prnn_viruses,9.26832473814371
volcanoes-d1,rmftsa_sleepdata,9.048299253194282
volcanoes-d1,robot-failures-lp1,9.254151076860524
volcanoes-d1,robot-failures-lp5,9.392035579735506
volcanoes-d1,satimage,11.022082215881902
volcanoes-d1,seeds,9.49620215800945
volcanoes-d1,segment,9.575210508897271
volcanoes-d1,seismic-bumps,9.49620215800945
volcanoes-d1,semeion,9.397859887971224
volcanoes-d1,shuttle,12.247431762362535
volcanoes-d1,spectrometer,9.926594029960198
volcanoes-d1,steel-plates-fault,9.394506842910776
volcanoes-d1,synthetic_control,10.081044751040347
volcanoes-d1,tae,9.249101160422544
volcanoes-d1,tamilnadu-electricity,11.856870836234577
volcanoes-d1,teachingassistant,9.528014706460871
volcanoes-d1,thyroid-allbp,9.821418975537211
volcanoes-d1,thyroid-allhyper,9.821418975537211
volcanoes-d1,user-knowledge,9.401931028035206
volcanoes-d1,vehicle,9.380770594815077
volcanoes-d1,vertebra-column,9.569872085565956
volcanoes-d1,volcanoes-a1,9.537547626121215
volcanoes-d1,volcanoes-a3,9.374966815046538
volcanoes-d1,volcanoes-a4,9.16381446793066
volcanoes-d1,volcanoes-d1,0.0
volcanoes-d1,wall-robot-navigation,9.008568666852181
volcanoes-d1,waveform-5000,11.325681041822211
volcanoes-d1,wine-quality-white,10.987944864500959
volcanoes-d1,wine,9.278659836805943
volcanoes-d1,zoo,10.269436208172007
wall-robot-navigation,abalone,4.9699970456399996
wall-robot-navigation,artificial-characters,8.707168041229776
wall-robot-navigation,balance-scale,3.6092015794356715
wall-robot-navigation,breast-tissue,3.3596326840981217
wall-robot-navigation,car,4.322501800541984
wall-robot-navigation,cardiotocography,4.716898993581619
wall-robot-navigation,cmc,4.889339708495894
wall-robot-navigation,cnae-9,7.076236888779565
wall-robot-navigation,collins,7.5464955167222305
wall-robot-navigation,covertype,9.008564783237466
wall-robot-navigation,desharnais,3.1113848902280923
wall-robot-navigation,diggle_table_a2,3.3937799069662895
wall-robot-navigation,ecoli,4.0448281802582375
wall-robot-navigation,energy-efficiency,7.2602668674532485
wall-robot-navigation,eye_movements,8.581379138466737
wall-robot-navigation,fabert,9.07655609259554
wall-robot-navigation,fars,8.978186303852178
wall-robot-navigation,fashion-mnist,8.93484427501068
wall-robot-navigation,gas-drift-different-concentrations,6.156046096442238
wall-robot-navigation,gas-drift,6.411517526175746
wall-robot-navigation,gina_prior2,7.317583764539046
wall-robot-navigation,glass,2.4125052206518243
wall-robot-navigation,har,7.697837921786826
wall-robot-navigation,hayes-roth,3.4898418627332
wall-robot-navigation,heart-long-beach,4.501050693046531
wall-robot-navigation,heart-switzerland,3.622095432146406
wall-robot-navigation,helena,9.015868227925372
wall-robot-navigation,indian_pines,7.7982152256358575
wall-robot-navigation,iris,5.1080508472024695
wall-robot-navigation,jannis,9.000898847912955
wall-robot-navigation,japanesevowels,5.819111569640785
wall-robot-navigation,jungle_chess_2pcs_endgame_panther_elephant,5.421059340728231
wall-robot-navigation,jungle_chess_2pcs_raw_endgame_complete,8.535137921753279
wall-robot-navigation,leaf,5.99577810434495
wall-robot-navigation,led-display-domain-7digit,6.007201237847536
wall-robot-navigation,mfeat-factors,4.5876945290018725
wall-robot-navigation,mfeat-fourier,3.433093029643585
wall-robot-navigation,mfeat-karhunen,4.014377228501831
wall-robot-navigation,mfeat-morphological,4.119114268717528
wall-robot-navigation,mfeat-pixel,5.197016655386707
wall-robot-navigation,microaggregation2,7.882137339210351
wall-robot-navigation,nursery,6.641821720974895
wall-robot-navigation,page-blocks,5.285133613226313
wall-robot-navigation,pokerhand,9.004398149602084
wall-robot-navigation,popularkids,3.184740464377507
wall-robot-navigation,prnn_fglass,2.4125052206517945
wall-robot-navigation,prnn_viruses,3.3968780357622603
wall-robot-navigation,rmftsa_sleepdata,2.480359182000744
wall-robot-navigation,robot-failures-lp1,3.6286070033363784
wall-robot-navigation,robot-failures-lp5,3.7764781933114007
wall-robot-navigation,satimage,7.567419350786998
wall-robot-navigation,seeds,4.349678818782913
wall-robot-navigation,segment,3.8464852488380683
wall-robot-navigation,seismic-bumps,4.349678818782913
wall-robot-navigation,semeion,4.32121149475406
wall-robot-navigation,shuttle,9.010487139012273
wall-robot-navigation,spectrometer,5.66260979001254
wall-robot-navigation,steel-plates-fault,4.19407630164804
wall-robot-navigation,synthetic_control,5.182429400025878
wall-robot-navigation,tae,3.2498506740112783
wall-robot-navigation,tamilnadu-electricity,7.524151198288283
wall-robot-navigation,teachingassistant,2.886850730440973
wall-robot-navigation,thyroid-allbp,5.574370052629519
wall-robot-navigation,thyroid-allhyper,5.574370052629519
wall-robot-navigation,user-knowledge,4.172450536506057
wall-robot-navigation,vehicle,3.976012414234462
wall-robot-navigation,vertebra-column,4.3312134896411205
wall-robot-navigation,volcanoes-a1,5.340255785486772
wall-robot-navigation,volcanoes-a3,4.890946287071126
wall-robot-navigation,volcanoes-a4,4.377552295781987
